DBUID,dbpop2021,lon,lat,ONS_ID,ONS_Name,ONS_Region,rurality,num_unhealthy,num_healthy,costing,distance
35470296025,20,-77.1692954863504,45.24073787446525,3706,Greater Madawaska,Renfrew,rural,2,0,auto,15
35470296027,5,-77.16440052028274,45.242330734939586,3706,Greater Madawaska,Renfrew,rural,2,0,auto,15
35470296028,18,-77.16334955056017,45.23968235346336,3706,Greater Madawaska,Renfrew,rural,2,0,auto,15
35470298014,89,-77.47519211755069,45.2100259004775,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470296013,39,-77.1018052182052,45.12247579837465,3706,Greater Madawaska,Renfrew,rural,0,0,auto,15
35470298013,5,-77.44775670261316,45.178629693318804,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470296016,5,-77.1176909206082,45.10488548573827,3706,Greater Madawaska,Renfrew,rural,0,0,auto,15
35470314009,43,-77.00475590242353,45.741738507240214,3719,Whitewater Region,Renfrew,rural,6,7,auto,15
35470319019,17,-76.99601430127737,45.74435202207281,3719,Whitewater Region,Renfrew,rural,2,4,auto,15
35470227007,46,-77.09800286204498,45.75236144376622,3711,Laurentian Valley,Renfrew,rural,6,7,auto,15
35470316018,192,-77.07558340190592,45.711373505688485,3711,Laurentian Valley,Renfrew,rural,2,0,auto,15
35470228002,28,-77.12567904064652,45.74305478532416,3711,Laurentian Valley,Renfrew,rural,6,7,auto,15
35470228003,73,-77.12639205209419,45.74050657294501,3711,Laurentian Valley,Renfrew,rural,6,7,auto,15
35470229007,140,-77.16732290870141,45.74038050464312,3711,Laurentian Valley,Renfrew,rural,4,2,auto,15
35470316004,18,-77.04395441499408,45.72272709774905,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470228008,26,-77.10874862418551,45.714512642222594,3714,North Algona Wilberforce,Renfrew,rural,5,5,auto,15
35470316010,10,-77.00987955718607,45.70881498584683,3711,Laurentian Valley,Renfrew,rural,1,0,auto,15
35470316009,28,-77.00921215138735,45.69838577246941,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470316005,34,-77.0390313095618,45.70458386384767,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470228007,82,-77.15849160789561,45.72279602222528,3711,Laurentian Valley,Renfrew,rural,1,1,auto,15
35470316008,10,-77.00854369395289,45.69782303551428,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470316006,33,-77.05929468540478,45.69185730212867,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470317017,10,-77.11875987367799,45.710148253450136,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470307011,113,-77.57569462244999,45.50482479172501,3712,Madawaska Valley,Renfrew,rural,3,3,auto,15
35470303004,140,-77.67604529920786,45.49071848727913,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470299014,10,-77.51556251789256,45.4643214944467,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470304001,5,-77.72138974624214,45.499398219685446,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470303001,32,-77.66513967759772,45.48839209504382,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470303006,5,-77.6802615900159,45.49129896633976,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305001,20,-77.68190743359645,45.49008151837265,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470303002,17,-77.66453787393974,45.48834879297881,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305004,22,-77.67895729105258,45.489610510197444,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305021,80,-77.68426879986346,45.48652407289432,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305002,16,-77.68188826915801,45.48842010646435,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305006,28,-77.67689919774489,45.48794410793326,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470299013,5,-77.50957323039474,45.4521878938942,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470305008,33,-77.67902713301196,45.48663341879781,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470300001,10,-77.54138818892704,45.44751108827921,3712,Madawaska Valley,Renfrew,rural,0,0,auto,15
35470305009,38,-77.67946309947858,45.48546714921158,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305013,36,-77.68377642939029,45.4845518899721,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470301012,70,-77.60566840537818,45.3348763022618,3712,Madawaska Valley,Renfrew,rural,1,0,auto,15
35470302003,84,-77.51545738367297,45.32006720600149,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,3,0,auto,15
35470242024,15,-77.03711051522988,45.645422996925554,3701,Admaston/Bromley,Renfrew,rural,0,0,auto,15
35470317010,10,-77.06289078969519,45.6310626011289,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470317013,70,-77.08678209488657,45.616203491248484,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470240002,18,-77.03730390378564,45.5942457936919,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470318005,5,-77.2364575671946,45.64137328492756,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470318014,41,-77.09357275617009,45.61405514734004,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470318008,24,-77.19244633967041,45.613337844284096,3714,North Algona Wilberforce,Renfrew,rural,1,0,auto,15
35470242021,10,-77.01155079031756,45.586571950501046,3701,Admaston/Bromley,Renfrew,rural,3,1,auto,15
35470240003,23,-77.07287879206754,45.604816012513496,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470233017,5,-77.26911939434667,45.624171396473635,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470318015,25,-77.10613801585788,45.60787260113646,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470240016,5,-77.08792530463425,45.604624311101055,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470318007,5,-77.22905881849329,45.62333821271684,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470242020,10,-77.01459847671566,45.57972914131059,3701,Admaston/Bromley,Renfrew,rural,3,2,auto,15
35470240015,15,-77.08087008159255,45.59112910683492,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470318009,10,-77.18144632327812,45.61294561340029,3714,North Algona Wilberforce,Renfrew,rural,1,0,auto,15
35470318016,19,-77.10914856494642,45.5912529825782,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470240005,32,-77.02866988645579,45.57679304319493,3714,North Algona Wilberforce,Renfrew,rural,3,1,auto,15
35470236014,28,-77.20281760741618,45.60600929175098,3714,North Algona Wilberforce,Renfrew,rural,1,0,auto,15
35470318017,46,-77.13114982080484,45.57915774130432,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470236002,22,-77.15309071535005,45.59607549537779,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470240014,41,-77.07629728056267,45.57067745129161,3714,North Algona Wilberforce,Renfrew,rural,1,2,auto,15
35470236003,25,-77.13130582811637,45.5794434307637,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470236013,64,-77.2298954061384,45.59453553119084,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470310017,47,-77.47359720871546,45.6246860892031,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,3,1,auto,15
35470310015,21,-77.43288676017939,45.61535209999412,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470295013,16,-77.26537311365831,45.41463420897808,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470299010,59,-77.4536792975396,45.42608050013713,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470299011,21,-77.49186860838711,45.41452591004429,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470299017,5,-77.48295409205127,45.39638200839195,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470300006,25,-77.4843765405478,45.35274684618295,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470302001,29,-77.48701639490962,45.33841428983602,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,1,0,auto,15
35470239014,74,-77.02633499362221,45.45344899415925,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470239015,15,-77.03734813935915,45.45002212151598,3703,Bonnechere Valley,Renfrew,rural,2,2,auto,15
35470235019,5,-77.19473980655289,45.4895887463013,3703,Bonnechere Valley,Renfrew,rural,2,2,auto,15
35470233004,23,-77.40714506237909,45.60962607403481,3714,North Algona Wilberforce,Renfrew,rural,3,1,auto,15
35470240007,10,-77.00530551330704,45.5481960661073,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470233013,5,-77.26583835851574,45.594323545512424,3714,North Algona Wilberforce,Renfrew,rural,1,0,auto,15
35470240010,71,-77.04498203227685,45.53252050905774,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470236004,35,-77.12712212094813,45.550914482789416,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470299001,5,-77.37136608680343,45.49704923261386,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,2,1,auto,15
35470299016,37,-77.40070069098817,45.47927959041954,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,2,1,auto,15
35470311013,5,-77.41158415177509,45.49776952372471,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470295012,88,-77.2575914901491,45.45328138942147,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470311015,15,-77.48992082062462,45.49219415282177,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,0,0,auto,15
35470294006,28,-77.04598453273438,45.386805431509515,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470299015,17,-77.47980958965572,45.45499530068642,3704,"Brudenell, Lyndoch and Raglan",Renfrew,rural,0,0,auto,15
35470295015,41,-77.30680890186053,45.43601689710228,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470316012,5,-76.99334854015815,45.68508958857767,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470316007,34,-77.03260789915684,45.67915799428589,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470317016,118,-77.13280164161428,45.68878244631328,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470316017,10,-77.0775635465788,45.69691855101747,3711,Laurentian Valley,Renfrew,rural,3,1,auto,15
35470316016,26,-77.07181972957378,45.68196717506818,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470316013,44,-77.02050409593878,45.66930970063726,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470317006,38,-77.08518643689182,45.681276833387535,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470317005,82,-77.11794130350268,45.68254539436605,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470317007,67,-77.06812635439007,45.6762581028505,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470317015,32,-77.18283172419483,45.68501569250217,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470316015,41,-77.06241290100523,45.66732740927343,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470318001,37,-77.18937370102087,45.673406791066384,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470318013,177,-77.14273509994486,45.65290179954374,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470242003,15,-77.0175186849084,45.64751099216273,3701,Admaston/Bromley,Renfrew,rural,0,0,auto,15
35470316014,40,-77.03456837994929,45.647826591220735,3711,Laurentian Valley,Renfrew,rural,0,0,auto,15
35470317008,10,-77.0752019105052,45.66391830475717,3714,North Algona Wilberforce,Renfrew,rural,0,1,auto,15
35470317014,23,-77.15349789171299,45.673177589076296,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470304007,5,-77.65887659659279,45.40271730847952,3712,Madawaska Valley,Renfrew,rural,2,1,auto,15
35470301007,18,-77.62250228654732,45.38542099929385,3712,Madawaska Valley,Renfrew,rural,3,1,auto,15
35470301004,10,-77.61518491178087,45.36628796156374,3712,Madawaska Valley,Renfrew,rural,2,0,auto,15
35470301008,5,-77.62723401361728,45.364936650301566,3712,Madawaska Valley,Renfrew,rural,2,0,auto,15
35470301009,64,-77.62952752767276,45.35312714855666,3712,Madawaska Valley,Renfrew,rural,1,0,auto,15
35470300009,16,-77.59948736366378,45.356086971340865,3712,Madawaska Valley,Renfrew,rural,2,0,auto,15
35470305016,15,-77.67891314978057,45.48242096652468,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305019,57,-77.6877832693972,45.48341928073218,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305017,5,-77.68171113525442,45.48065607408715,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470304004,22,-77.7292920001379,45.43953178897857,3712,Madawaska Valley,Renfrew,rural,0,0,auto,15
35470305012,19,-77.6823476220293,45.48480947749456,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305011,29,-77.6797819463413,45.484291228182165,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305020,16,-77.6888373116035,45.48441400232394,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305014,37,-77.68431659536142,45.483800299768546,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470305015,15,-77.68161565007865,45.48304110455129,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470300003,146,-77.56105709232475,45.402046606098835,3712,Madawaska Valley,Renfrew,rural,0,0,auto,15
35470307020,5,-77.58107709405981,45.43003918571787,3712,Madawaska Valley,Renfrew,rural,2,2,auto,15
35470240008,53,-77.01336690959947,45.519882608115,3714,North Algona Wilberforce,Renfrew,rural,0,0,auto,15
35470233014,10,-77.26770190801845,45.58106620731092,3714,North Algona Wilberforce,Renfrew,rural,2,2,auto,15
35470236015,42,-77.10218851997388,45.55737180911398,3714,North Algona Wilberforce,Renfrew,rural,3,2,auto,15
35470233010,5,-77.37088962272671,45.60006752787604,3714,North Algona Wilberforce,Renfrew,rural,3,1,auto,15
35470237009,69,-77.10567633725903,45.54414664575389,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470311001,46,-77.41932199394454,45.58959563957413,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,3,1,auto,15
35470235006,5,-77.28718750331501,45.552002297766755,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470311025,10,-77.45116504256532,45.571237622427674,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470235025,5,-77.26800398595522,45.54718880884008,3703,Bonnechere Valley,Renfrew,rural,2,2,auto,15
35470235005,5,-77.30224539503801,45.5524892867143,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470235022,46,-77.2330015819943,45.52938922418826,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470238013,46,-77.13769351975463,45.50491289550222,3703,Bonnechere Valley,Renfrew,rural,2,2,auto,15
35470235007,33,-77.2905862543466,45.54185549026603,3703,Bonnechere Valley,Renfrew,rural,3,1,auto,15
35470311002,5,-77.42197760429137,45.56813485175738,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,3,1,auto,15
35470235021,44,-77.19751663642455,45.50934997692811,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470311003,21,-77.4243699094977,45.55671220739555,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,3,1,auto,15
35470306002,10,-77.66033939101166,45.57216142575229,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470308017,10,-77.50321249134036,45.538376403837084,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470308018,63,-77.5460776951977,45.53542118922688,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,0,0,auto,15
35470237003,27,-77.10062240472597,45.542187868881975,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470237006,10,-77.09860351842373,45.541329120641635,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470237007,10,-77.10018202265098,45.541142927786474,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470239019,21,-77.09724374233954,45.540219699213544,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470239018,31,-77.09652022912209,45.54010033766061,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470235002,5,-77.28817530579147,45.56378050951997,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470239017,38,-77.09890932556269,45.53797970609485,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238002,41,-77.10198673724477,45.53786974156461,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238004,15,-77.10333085725084,45.538774459308016,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238006,152,-77.1023291430317,45.53705434016755,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238003,19,-77.10271599748228,45.53731230548472,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238009,40,-77.09942491866823,45.53721711198437,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470238007,42,-77.10086829821125,45.53608885936246,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470239005,34,-77.09845985836239,45.535547935978,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470235024,5,-77.24511060599652,45.54877540829782,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470238008,21,-77.09838349666043,45.535496435770746,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470239004,22,-77.09592824539624,45.53493308189409,3703,Bonnechere Valley,Renfrew,rural,4,2,auto,15
35470235003,5,-77.29956241060152,45.56397480945803,3703,Bonnechere Valley,Renfrew,rural,1,0,auto,15
35470235015,42,-77.29042749274748,45.51609200980102,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470312005,33,-77.41458535306217,45.56036742593215,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470311005,15,-77.41895913209174,45.55857976837278,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312009,5,-77.41764105474556,45.55727095304283,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312012,22,-77.4189526020003,45.55605479136116,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312016,15,-77.414706394296,45.55486090652822,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312020,15,-77.41404511501243,45.55268033640083,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312022,15,-77.4161845090228,45.55214156049251,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470312019,5,-77.41337014546326,45.55101440062757,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470311021,97,-77.50542592177545,45.50757616777761,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,0,0,auto,15
35470311022,10,-77.529556897745607,45.52069755708044,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,3,3,auto,15
35470311019,92,-77.54343194001152,45.505584867350606,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470306004,86,-77.68158710290402,45.519554598707735,3712,Madawaska Valley,Renfrew,rural,1,2,auto,15
35470307009,10,-77.55956670456176,45.5126238342431,3712,Madawaska Valley,Renfrew,rural,3,3,auto,15
35470235014,28,-77.32694090355606,45.50672151134038,3703,Bonnechere Valley,Renfrew,rural,0,0,auto,15
35470311010,15,-77.43961328072137,45.52535066835198,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470308016,23,-77.49080911499827,45.541650546468475,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,4,2,auto,15
35470311009,20,-77.47990710656147,45.52512219752619,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,2,1,auto,15
35470310008,29,-77.533613062005,45.61591862882876,3709,"Killaloe, Hagarty and Richards",Renfrew,rural,1,0,auto,15
35090115007,19,-76.30256201477123,45.15293616492418,3405,Mississippi Mills,Lanark,rural,10,2,auto,15
35090145005,22,-76.1355176849566,45.12516966990757,3401,Beckwith,Lanark,rural,16,5,auto,15
35090126003,73,-76.14255605248502,45.12640376934342,3402,Carleton Place,Lanark,town,10,3,auto,10
35090126005,57,-76.14156961011544,45.12569443649992,3402,Carleton Place,Lanark,town,10,3,auto,10
35090155010,10,-76.30028649000019,45.14288274740807,3404,Lanark Highlands,Lanark,rural,10,2,auto,15
35090158012,17,-76.51330927557652,44.959066416079075,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090153003,33,-76.52720789659158,45.07127800540987,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157001,19,-76.63050318507582,45.06285519657556,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090158010,42,-76.53357056601915,44.96144508019936,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157011,22,-76.58713816452132,44.944473690244145,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157012,15,-76.5891509976492,44.92075760586578,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157016,15,-76.65061964578018,44.94001066463883,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157015,48,-76.63639739990963,44.92070239758829,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157013,53,-76.6047254150733,44.91301670502856,3404,Lanark Highlands,Lanark,rural,1,0,auto,15
35090157019,15,-76.60647461367618,44.877215301826595,3404,Lanark Highlands,Lanark,rural,0,0,auto,15
35470252001,5,-76.6883415884266,45.49069307680448,3718,Renfrew,Renfrew,town,9,3,auto,10
35470252002,25,-76.68954132176927,45.48785567177032,3718,Renfrew,Renfrew,town,9,3,auto,10
35470249008,61,-76.78365540609977,45.491864508060694,3701,Admaston/Bromley,Renfrew,rural,5,1,auto,15
35470264001,5,-76.64420016110628,45.477055616116516,3718,Renfrew,Renfrew,town,9,3,auto,10
35470266013,5,-76.61691801991395,45.47200737649308,3708,Horton,Renfrew,rural,11,3,auto,15
35470266014,88,-76.60279724832377,45.46191958293036,3708,Horton,Renfrew,rural,8,3,auto,15
35470265007,32,-76.64624922299586,45.46925987013197,3708,Horton,Renfrew,rural,9,3,auto,15
35470251003,43,-76.69426029957508,45.48191269412066,3718,Renfrew,Renfrew,town,9,3,auto,10
35470260001,23,-76.67817805166467,45.47898746002884,3718,Renfrew,Renfrew,town,9,3,auto,10
35470268001,33,-76.52217135732155,45.48809716674586,3713,McNab/Braeside,Renfrew,rural,0,0,auto,15
35470266005,76,-76.53452909989117,45.50394437526672,3708,Horton,Renfrew,rural,0,0,auto,15
35470268010,61,-76.50601509025975,45.476181185699154,3713,McNab/Braeside,Renfrew,rural,0,0,auto,15
35470266006,43,-76.55001574157097,45.49283139822826,3708,Horton,Renfrew,rural,1,1,auto,15
35470266007,59,-76.57305459657087,45.47539999089301,3708,Horton,Renfrew,rural,11,5,auto,15
35470268002,10,-76.54027068730107,45.475467067366914,3713,McNab/Braeside,Renfrew,rural,0,0,auto,15
35470268009,131,-76.51129251266762,45.465180596289194,3713,McNab/Braeside,Renfrew,rural,0,0,auto,15
35470268003,10,-76.55176391232506,45.46713615283539,3713,McNab/Braeside,Renfrew,rural,7,4,auto,15
35470268008,90,-76.52952748008244,45.45829168437975,3713,McNab/Braeside,Renfrew,rural,3,2,auto,15
35090153015,5,-76.38289389996133,45.02407470348038,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151001,32,-76.3646773026579,45.019690092638626,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090152017,37,-76.3955388797133,45.01700527450151,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090152016,10,-76.38798443767972,45.02204069520398,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151003,25,-76.3662073437267,45.019959544332835,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151004,58,-76.36756101039254,45.019056506705276,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151005,32,-76.36568881078996,45.016516771483204,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151008,48,-76.36490999632784,45.01271490521915,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151006,24,-76.36440043577679,45.01538883731114,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090151007,10,-76.3646473641381,45.014728665305256,3404,Lanark Highlands,Lanark,rural,2,0,auto,15
35090150014,25,-76.34800086513762,45.00950876917975,3403,Drummond/North Elmsley,Lanark,rural,2,0,auto,15
35090153012,43,-76.45020612643539,45.01054300624873,3404,Lanark Highlands,Lanark,rural,3,0,auto,15
35090153008,5,-76.47653724240942,45.02517552148898,3404,Lanark Highlands,Lanark,rural,3,0,auto,15
35090154006,5,-76.6009773089828,45.203253193247974,3404,Lanark Highlands,Lanark,rural,0,0,auto,15
35090155008,10,-76.33695749593744,45.15999090357213,3404,Lanark Highlands,Lanark,rural,0,0,auto,15
35090126002,93,-76.14397836694873,45.127546351827874,3402,Carleton Place,Lanark,town,10,3,auto,10
35090145003,16,-76.13450803205798,45.124843198486545,3401,Beckwith,Lanark,rural,18,5,auto,15
35090118006,18,-76.1526615580145,45.14043715290977,3402,Carleton Place,Lanark,town,10,3,auto,10
35090130010,39,-76.13591107410133,45.136645683122246,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122006,47,-76.14449332163392,45.13864682700607,3402,Carleton Place,Lanark,town,10,3,auto,10
35090118004,31,-76.15507162755654,45.14040109475178,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122012,30,-76.14237750397668,45.1380091483222,3402,Carleton Place,Lanark,town,10,3,auto,10
35090121003,37,-76.14695747940152,45.138959007177434,3402,Carleton Place,Lanark,town,10,3,auto,10
35090119011,37,-76.15263204675371,45.13933882813632,3402,Carleton Place,Lanark,town,10,3,auto,10
35090127001,66,-76.13833772562054,45.13638874557734,3402,Carleton Place,Lanark,town,10,3,auto,10
35090130009,34,-76.13543747781432,45.13621201015738,3402,Carleton Place,Lanark,town,10,3,auto,10
35090128003,37,-76.13235333093196,45.135859831906195,3402,Carleton Place,Lanark,town,10,3,auto,10
35090118007,33,-76.153610142894,45.139282769100305,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122008,85,-76.14608100070974,45.13774349359463,3402,Carleton Place,Lanark,town,10,3,auto,10
35090128004,50,-76.13177750679816,45.13541069190514,3402,Carleton Place,Lanark,town,10,3,auto,10
35090121004,38,-76.15151710724699,45.13846220837023,3402,Carleton Place,Lanark,town,10,3,auto,10
35090117006,40,-76.1595580228399,45.13976189135916,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122011,32,-76.14296909740573,45.13741624704899,3402,Carleton Place,Lanark,town,10,3,auto,10
35090118008,33,-76.15254878496683,45.13856318808357,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122009,15,-76.14674843031176,45.13766637385156,3402,Carleton Place,Lanark,town,10,3,auto,10
35090128007,26,-76.13435672750585,45.135331632841016,3402,Carleton Place,Lanark,town,10,3,auto,10
35090128009,16,-76.13470560385178,45.13512290417922,3402,Carleton Place,Lanark,town,10,3,auto,10
35090122010,66,-76.1468141613094,45.13681530786138,3402,Carleton Place,Lanark,town,10,3,auto,10
35090123001,70,-76.14477126875147,45.13606772539876,3402,Carleton Place,Lanark,town,10,3,auto,10
35470253019,62,-76.68974267463034,45.47523447302789,3718,Renfrew,Renfrew,town,9,3,auto,10
